X,Y,Z
10.7205128296045,50.7646202409655,506.1
10.7205772886794,50.7645435462934,506.11
10.7207137104418,50.7644060610252,506.03
10.7207756668574,50.7643327548977,505.77
10.720848996045,50.7642582249602,505.68
10.7210317433151,50.764230831903,510.57
10.7209693451822,50.7643047626044,510.56
10.7208936340978,50.7643782776351,510.64
10.7208316753546,50.764451673696,510.89
10.7207682846826,50.7645255934078,511.13
10.7207051849413,50.7645940325442,511.41
10.7206373373545,50.7646702406452,511.58
10.7205687732836,50.7647519245805,511.67
10.7205123567605,50.7648299660021,511.87
10.7204380709505,50.7649031367768,512.01
10.7203691108891,50.7649785234459,512.13
10.7202978249316,50.7650508280588,512.2
10.7202238120417,50.7651243612789,512.19
10.7201484186234,50.7651965308507,512
10.7200759072136,50.7652773621213,511.9
10.7200113736701,50.7653463245359,512.01
10.7199359599548,50.7654192129252,511.87
10.7198583326294,50.7654900992402,511.66
10.7197476947591,50.7655603536097,511.54
10.7197477869834,50.7655933468998,511.39
10.7199190696554,50.7655603460465,515.55
10.719953133508,50.7655275476834,515.58
10.7199530109691,50.7654488862752,515.78
10.7201023124424,50.7653746508723,515.87
10.720174001826,50.7653083739186,516.04
10.7202465931305,50.7652350049332,516.07
10.7203188934442,50.7651619024027,516.15
10.7203971035,50.7650903928918,516.33
10.720469930972,50.7650187344043,516.34
10.7205432347847,50.7649451932531,516.4
10.7206206012551,50.7648734046501,516.39
10.7206777261748,50.7647953709444,516.18
10.7207470059918,50.7647134251018,516.13
10.7208143111437,50.7646363120187,515.92
10.7208855536756,50.7645707489059,515.99
10.7208864018765,50.7644928173118,515.96
10.721020289215,50.7644274913745,515.88
10.7210983870968,50.7643548114992,515.89
10.7211587767672,50.7642817576884,515.65
10.721346322267,50.764255135907,520.54
10.7212835848721,50.7643311306929,520.8
10.7212244780055,50.7644039289349,521.12
10.7211542397193,50.7644794818528,521.39
10.7210492694311,50.7645499793674,521.44
10.7210215932576,50.7646241108949,521.63
10.7209527549041,50.7646898802394,521.61
10.720878987833,50.7647648549244,521.56
10.72080142108,50.7648440130743,521.3
10.7207386673045,50.7649205467693,521.33
10.7206625566817,50.7649930683974,521.38
10.7205884149965,50.7650661509491,521.26
10.7205126510151,50.7651363389527,521.11
10.7204420221073,50.7652105386986,521.23
10.72036902563,50.7652831841835,521.14
10.7202983889196,50.7653576534483,521.19
10.7202292233907,50.7654249470294,521.14
10.7200823926843,50.7654917482287,521.05
10.7200877242764,50.7655717253375,520.94
10.7200177486444,50.7656479097306,521.04
10.7199368803387,50.7657024891467,520.55
10.719865713282,50.7657911560901,520.56
10.7198004107995,50.7658415012266,520.45
10.7197342172464,50.7659089170195,520.13
10.7195901922413,50.7658676020411,514.98
10.7196638361278,50.7657920874365,514.63
10.7197230634089,50.7657306183576,514.5
10.719738657994,50.7656577929326,514.42
10.7196620450529,50.7655875516189,508.98
10.719598925037,50.7656825995088,509.39
10.7195462573666,50.7657478262978,509.83
10.7194626984739,50.7656775985245,505.26
10.7195351987978,50.7656024310376,505.15
10.7206444219957,50.7644779382668,506.05
10.7195773721532,50.7641449406176,476.75
10.7194156265314,50.7643117228249,476.61
10.7194910339196,50.7642182482258,476.65
10.7193212654726,50.764398516736,476.5
10.7192333185818,50.7644736044411,476.36
10.719172686141,50.7645710167494,476.35
10.7190779461527,50.7646508842166,476.3
10.7189878035838,50.7647336787938,476.41
10.7188951762502,50.7648140187938,476.38
10.7191030555487,50.7658135309967,518.93
10.7197477782032,50.7660561376525,526.78
10.7199536555092,50.7658410249918,526.78
10.7200217721857,50.7657654495257,526.77
10.7200954446296,50.765688856197,526.77
10.7201587321398,50.7656240153426,526.73
10.7202351313007,50.7655409792353,526.67
10.7203052109468,50.7654713583496,526.65
10.7204449890027,50.7653252800824,526.62
10.7205316679858,50.7652446938411,526.64
10.7206006355365,50.7651690374691,526.63
10.7206677799112,50.7650978559266,526.62
10.7207504291038,50.7650194727678,526.61
10.7208138862571,50.7649483406118,526.64
10.7208848353952,50.7648571535772,526.69
10.7209767537383,50.7648079086745,526.72
10.7210847468077,50.7646629195635,526.76
10.7212254118455,50.7645153218281,526.8
10.721290062117,50.7644471690967,526.77
10.7213850326919,50.7643638862763,526.78
10.7214288374926,50.7642960444141,526.8
10.7187961031959,50.7648968050645,476.54
10.7189697352059,50.7658838053129,522.96
10.7191080787993,50.7659514884708,527.76
10.7192173153669,50.7658651277225,527.77
10.7189386519059,50.7659320085387,529.8
10.7196421256451,50.7660734971653,528.39
10.7196290461516,50.7661840171029,528.07
10.7194110210925,50.766148092757,528.07
10.7198409753094,50.7659549470865,526.83
10.7199189490263,50.7661728144184,527.18
10.7190298381344,50.7659357065871,523.53
10.7192340132271,50.7659752553068,524.58
10.7195420517202,50.7660578356304,525.58
10.7195114942347,50.7661802998712,527.99
10.7216045163506,50.7641794848548,528
10.7190234182829,50.7660618517955,529.69
10.7125483745537,50.7592413645254,489.05
10.7121902582851,50.7599633334084,485.98
10.7122986262843,50.7599447520787,486.65
10.7124499923024,50.7599552325184,487.41
10.7125427138469,50.759954188072,487.39
10.7128437273879,50.7599706342941,486.26
10.7129541958562,50.7599529745018,491.01
10.7130675189899,50.7599397510625,491.47
10.7131888582068,50.7599650020901,501.37
10.7133093201474,50.7599705557981,502.01
10.7137392954768,50.7599461700931,524.51
10.7137049924301,50.7601997518965,524.5
10.7133060168028,50.7602513586599,502.27
10.7131860112405,50.7602446413193,501.55
10.7130765622467,50.7602354332729,490.85
10.7129606744078,50.7602336155754,490.43
10.7128454445047,50.7602388170137,485.73
10.7122847443888,50.7577641382558,504.43
10.7123259979844,50.7581409039965,498.6
10.7123963337459,50.758123970468,498.2
10.7122059630546,50.7584196094661,494.66
10.7138598307104,50.7583557763736,513.07
10.7140725509848,50.7584028000979,523.91
10.7133212669762,50.7596122668342,501.85
10.7137483739463,50.7596976141309,524.67
10.7126999552878,50.7569853544294,500.37
10.71208099563,50.7568995036233,514.21
10.7122439238799,50.7569169442072,510.08
10.7122279986322,50.7570376804257,509.14
10.7124806603043,50.7572351866873,503.57
10.7123739397466,50.7574832943829,508.07
10.7162484614045,50.7555845669215,499.44
10.7162695967949,50.7555475819597,499.95
10.7162597312521,50.7555144810667,499.53
10.7163701656177,50.7555598357593,503.81
10.7160185896296,50.7557816095543,498.94
10.7161020979654,50.7556973957279,498.91
10.7158328164258,50.7558533706855,498.21
10.715409930692,50.7561794477803,497.48
10.7154925501332,50.7561174292564,497.63
10.7149583964235,50.7564491118391,496.19
10.715003668985,50.7563018191755,496.42
10.7151334209648,50.7563611420916,497.01
10.7146997444757,50.7563097085628,496.35
10.7130711691643,50.7564668761247,499.84
10.7128619144004,50.7564230351644,500.98
10.7126897120031,50.7563975821384,503.5
10.7123767858166,50.7563926007189,506.5
10.7118029756821,50.7563660395822,524.55
10.7118049325743,50.7562327433348,523.98
10.711899255876,50.7562247051137,519.08
10.7120941511781,50.7561978198354,512.06
10.7115949873236,50.7560179075907,524.39
10.7116629255817,50.755984946294,522.49
10.7117137147573,50.7559468512389,519.78
10.7117467747234,50.7558989413764,515.38
10.7115812331586,50.7558477596913,519.58
10.7115600478965,50.7559019136703,523.84
10.711621327433,50.7558120636961,516.15
10.7115799918182,50.7556915941712,516.49
10.7115814220197,50.7556498076662,514.22
10.711249922043,50.7557434153491,523.8
10.7111416297705,50.7556976299674,522.27
10.7111058912407,50.755739846533,524.1
10.7112280238404,50.7557770647834,525.43
10.7113143614057,50.7558224277881,523.96
10.7108441737331,50.7556558674737,522.49
10.7108035582842,50.7555969853559,521.8
10.7107102376801,50.7556046741782,522.24
10.7107925759778,50.7555530839555,522.73
10.7111366740893,50.7556148695945,517.89
10.7111702255756,50.7556471538213,517.71
10.7111758619249,50.755679309464,518.68
10.7137382898744,50.7562327684625,495.36
10.7138414797292,50.7562373221599,495.44
10.7137798067075,50.756119236271,495.67
10.7136895651124,50.7561076334838,494.38
10.7136611663065,50.7560837672605,494.27
10.7135694330052,50.7560800589041,495.6
10.7135488837453,50.7561731458203,495.49
10.7134726575437,50.7561000277888,498.03
10.7133613330601,50.756076865191,499.19
10.7134405177971,50.7560161586945,498.95
10.7136170063205,50.7560299712127,495.64
10.7136185816688,50.7560086828988,495.82
10.7137009732093,50.7560378190846,494.55
10.7135827806014,50.7559446407995,497.32
10.713604403394,50.7559675333573,498.45
10.7137844871796,50.7560052979714,494.72
10.7137953710217,50.7560322073827,495.88
10.7139012664409,50.7560621419214,495.89
10.7139066309079,50.7560266915843,495.24
10.7138295705046,50.7561961077646,494.62
10.7139228390093,50.7561955177632,495.63
10.7139401979794,50.7561567835412,495.58
10.7140105361396,50.7561810220787,494.48
10.7140962387495,50.7560323774337,495.87
10.714039766306,50.7559934587077,495.73
10.7139727583823,50.75596664987,495.16
10.7141325869377,50.7559833344794,496.35
10.7141369882139,50.7559623469969,495.2
10.7139976699207,50.7559057043338,496.52
10.7139678694614,50.7559485266037,495.09
10.7138669477297,50.7559181075682,496.44
10.7138215911345,50.7558510834881,496.4
10.713788624071,50.7558180872963,498.6
10.7137298833325,50.7559343962202,496.69
10.7138357836326,50.7559744892795,495
10.7132651604938,50.7558835140193,502.32
10.7134483286927,50.7559328200401,499.17
10.7131095836431,50.7557789554532,506.73
10.712897965157,50.7556405163961,514.7
10.7126548281918,50.755478355846,523.12
10.7123364658245,50.7555426252187,522.67
10.7121373731003,50.7556038053739,523.48
10.7121269907602,50.7555586521627,524.62
10.7122770648704,50.7556880529024,519.69
10.7125664061935,50.755736374598,516.95
10.7121135306206,50.7556980243677,518.21
10.7119775858663,50.7557974784265,510.34
10.7116899878135,50.7555565243541,524.35
10.711685679293,50.7556205736368,517.35
10.7113952657382,50.7555597421641,522.67
10.7113870212761,50.755524501213,523.58
10.711188460311,50.755566267782,522.27
10.7113130732925,50.7556163686766,516.3
10.7112566026509,50.7556446019825,517.28
10.7113177949347,50.7557076667106,517.23
10.7113797203233,50.7557337017665,517.17
10.7113722848224,50.7557515991245,517.64
10.7114127753186,50.7558150644278,523.74
10.7118319022481,50.7558747999335,514.89
10.7119157180145,50.7558313160025,511.12
10.7123607171856,50.756136215778,508.08
10.7124987008051,50.756070944791,504.75
10.7126942616699,50.7560352559114,506.33
10.7129605539935,50.7560817940424,503.84
10.7127288768873,50.7559047472189,509.82
10.7129542479851,50.7553037523116,522.69
10.7131115929645,50.7553592466163,518.01
10.7132934792592,50.755439733154,511.46
10.7135812134531,50.7555518617681,504.15
10.7137896722442,50.7556246396436,500.35
10.7136499476668,50.7562139048968,494.18
10.7137944572929,50.756417317746,494.01
10.7136999083139,50.7564180733237,493.72
10.7137937583312,50.7563962740508,494.11
10.7138869408355,50.7563884913373,495.07
10.7138694861499,50.7563375967961,495.32
10.7139501280709,50.7563271586623,494.32
10.7138836571956,50.7564824878106,494.49
10.6932069250426,50.7570199095208,528.64
10.7135085565267,50.7563828812604,494.88
10.7136882688926,50.7563721872251,495.08
10.7139557652701,50.7564680001141,494.78
10.6933179321438,50.756865809917,528.12
10.7140651260726,50.7564956353642,495.53
10.7141305503429,50.7565182015123,495.45
10.7142126158816,50.7560987457615,495.52
10.7143556144447,50.7561400562636,496.5
10.7144404714584,50.7561930419002,496.43
10.6930157378465,50.7569334440258,528.14
10.7142681624386,50.7559851882198,496.67
10.7142940030666,50.7559420525448,495.32
10.7143252058861,50.7559204614315,495.39
10.6928913428598,50.7569626155855,528.11
10.7142565885266,50.7558799706171,496.94
10.7144011723311,50.7559306478659,495.52
10.7144138772264,50.7559531723127,495.36
10.6926135512424,50.7570292634838,528.11
10.7143786691413,50.755970943624,495.99
10.7144597213044,50.755981725445,496.59
10.7144325445348,50.7560374320683,496.56
10.6925236304454,50.7570622370689,528.1
10.7143012997771,50.7560119832297,496.39
10.714422978702,50.7558692185374,496.35
10.714489876014,50.7559000712802,496.95
10.6922796115587,50.7571324090638,528.11
10.7144805175,50.7558174423563,496.8
10.7145277404479,50.7559250304652,496.18
10.7146752681502,50.7559510180251,495.74
10.6923513766326,50.7571050755145,528.11
10.7147567800013,50.7559346556915,497.1
10.7148175390365,50.7559153677783,497.06
10.7147335412023,50.755903474987,497.62
10.7146783908137,50.755909429934,497.67
10.6931781397847,50.7568779085965,528.14
10.7146954361587,50.7559960091099,497.41
10.7146747196562,50.7560072877497,497.45
10.7145717773164,50.7559885337273,497.47
10.7145394564962,50.7559577923057,497.11
10.7147453642613,50.7559892774462,497.14
10.7148909300408,50.7559937576428,497.33
10.7148610204283,50.7559732911728,496.08
10.714861415049,50.7559536978885,496.06
10.7148611022898,50.7559288827635,496.98
10.7151415378084,50.7558936751741,496.54
10.7150561172577,50.7558612703422,497.57
10.7151022907661,50.7559192232959,496.39
10.7151789210468,50.755946586935,497.67
10.7148812559917,50.7557828417006,497.52
10.7149820526559,50.7558178432468,496.94
10.7148689808663,50.755760142244,497.73
10.7147894566171,50.7557194417049,497.28
10.7155974194343,50.7557290584151,498.35
10.715616950549,50.7557196544077,497.1
10.7154109491516,50.7556553572246,497.24
10.7154395008497,50.7556477606175,498.73
10.7154365967481,50.7556192311696,497.75
10.7153191826326,50.7555700230443,497.61
10.7152135357867,50.755531012891,498.27
10.7152151413946,50.7555137702724,498.37
10.7151072682791,50.7554680830985,497.76
10.7155806008753,50.755250798927,499.04
10.7155876480541,50.7552781154203,499.02
10.7156840442328,50.7553029994112,498.33
10.7157912956062,50.7553714232488,497.97
10.7158784199216,50.7554088805523,498.98
10.7159749304724,50.7554244162308,497.91
10.7159879102099,50.7554576413199,497.87
10.7160244886003,50.7554778213037,499.24
10.716114452171,50.7554684731355,499.1
10.7160346250074,50.7554388274917,498.5
10.7161309461244,50.7554042881098,499.25
10.7160370438362,50.7553918377758,498.18
10.7162789609017,50.7551947478418,499.49
10.7163586428995,50.7552141434206,498.48
10.7163776248192,50.7552455466594,498.44
10.7164361342546,50.7552618325219,500.04
10.716575982683,50.7553250406138,500.6
10.7165618626053,50.7552868586901,500.26
10.7165898995067,50.755178840755,500.77
10.7166981623247,50.7549510629797,500.41
10.7167790438062,50.7549680442368,498.95
10.716763114922,50.7549856687214,498.99
10.7168544501541,50.7550090577224,501.01
10.7169013831128,50.7550289018257,501.29
10.716933219989,50.7550514566091,503.21
10.7169719579846,50.7550704014832,503.47
10.716639788226,50.7548987298805,499.88
10.7161954752066,50.7547028995346,500.54
10.7163031093812,50.7547417508784,500.59
10.7162959231726,50.7547713379508,500.62
10.7164205773371,50.7547993190733,499.57
10.7160906039985,50.7546044765188,500.67
10.7158784241,50.7544708911404,506.42
10.7156703630556,50.7542852102128,513.45
10.7154457435111,50.7540677027003,522.55
10.7147475092811,50.7542491570305,524.34
10.7148049227505,50.7542898837446,523.19
10.7149971243778,50.7544024847519,516.92
10.7145458716298,50.754584770054,518.2
10.7144121767084,50.7544833310085,522.83
10.7143487340025,50.7544350761763,523.82
10.7137515079616,50.7547312679293,523.29
10.7139338204409,50.754811668282,517.9
10.7133580614904,50.7549189504996,523.89
10.7134351055803,50.754951803605,522.94
10.7137650250224,50.7551069184469,512.2
10.7146529053362,50.7556652575334,496.86
10.714395390861,50.7556397660817,498.29
10.7143101393007,50.7556219259392,499.54
10.7142275068957,50.7556015974715,499.38
10.7142520780338,50.755423691608,502.35
10.7133415566929,50.7562503288688,499.11
10.7134823674838,50.7562421727476,496.93
10.7133339601508,50.7563568634046,498.55
10.7134258346091,50.75637612575,497.86
10.7134650836781,50.7565005270646,496.92
10.7135595958843,50.7565011197321,495.08
10.7132975676835,50.7565315821794,498.08
10.7137534240727,50.7566425078269,493.21
10.7138354354348,50.7566390069674,493.95
10.7142439479154,50.7565640403562,495.33
10.7145840773339,50.7567194451009,495.34
10.7150391123104,50.756731109945,513.56
10.7151641623395,50.7566774699273,514.4
10.715287250299,50.7567576653652,524.77
10.715246251233,50.7566245253712,515.64
10.715317591444,50.7565604050249,515.39
10.7154244590493,50.7565756057045,524.61
10.7155157240833,50.7566223682847,527.09
10.715433642466,50.7564885962562,515.78
10.7155276037715,50.7564419851387,515.09
10.7156090706676,50.7564894488521,524.65
10.7156933802313,50.7565417982579,526.65
10.7156004984003,50.7563831856783,515.93
10.7156797036181,50.7564148924034,524.83
10.7157690474616,50.7564541721558,526.72
10.715746889518,50.75628501108,515.63
10.715773851388,50.7562630133098,516.38
10.7158822253068,50.7563371129356,524.66
10.7160045997174,50.75591486331,505.65
10.7162238217283,50.7559725626036,517.4
10.7163357443229,50.7560205407213,524.59
10.7163723340293,50.7560195948323,526.29
10.7162828494494,50.755871448261,513.17
10.7163516148559,50.7557925557819,513.69
10.7164644116098,50.7559329579037,524.63
10.7165478481792,50.7558357977496,524.73
10.7164957734596,50.7556411364317,513.51
10.7166666978611,50.7557288686689,524.85
10.7167295255917,50.755353878568,508.47
